Project Name,Project Version,Project Author,Project License,Library Name,Library Version,Library Type,Library Author,Library License
lodash,4.17.21,NA,MIT,babel-runtime,6.26.0,library,Sebastian McKenzie,MIT
lodash,4.17.21,NA,MIT,babylon,6.18.0,library,Sebastian McKenzie,MIT
lodash,4.17.21,NA,MIT,source-map-support,0.4.18,library,NA,MIT
lodash,4.17.21,NA,MIT,source-map,0.5.7,library,Nick Fitzgerald,BSD-3-Clause
lodash,4.17.21,NA,MIT,inherit,2.2.6,library,Dmitry Filatov,MIT
lodash,4.17.21,NA,MIT,comment-parser,0.3.2,library,Sergii Iavorskyi,MIT
lodash,4.17.21,NA,MIT,jsdoctypeparser,1.2.0,library,Kuniwak,MIT
lodash,4.17.21,NA,MIT,lodash,3.10.1,library,John-David Dalton,MIT
lodash,4.17.21,NA,MIT,JSV,4.0.2,library,Gary Court,FreeBSD
lodash,4.17.21,NA,MIT,nomnom,1.8.1,library,Heather Arthur,NA
lodash,4.17.21,NA,MIT,chalk,0.4.0,library,Sindre Sorhus,MIT
lodash,4.17.21,NA,MIT,ansi-styles,1.0.0,library,Sindre Sorhus,MIT
lodash,4.17.21,NA,MIT,strip-ansi,0.1.1,library,Sindre Sorhus,MIT
lodash,4.17.21,NA,MIT,pkginfo,0.4.1,library,Charlie Robbins,MIT
lodash,4.17.21,NA,MIT,read,1.0.7,library,Isaac Z. Schlueter,ISC
lodash,4.17.21,NA,MIT,revalidator,0.1.8,library,Nodejitsu Inc.,Apache 2.0
lodash,4.17.21,NA,MIT,utile,0.2.1,library,Nodejitsu Inc.,NA
lodash,4.17.21,NA,MIT,async,0.2.10,library,Caolan McMahon,MIT
lodash,4.17.21,NA,MIT,winston,0.8.3,library,Nodejitsu Inc.,MIT
lodash,4.17.21,NA,MIT,async,0.2.10,library,Caolan McMahon,MIT
lodash,4.17.21,NA,MIT,colors,0.6.2,library,Marak Squires,NA
lodash,4.17.21,NA,MIT,pkginfo,0.3.1,library,Charlie Robbins,MIT
lodash,4.17.21,NA,MIT,is-utf8,0.2.1,library,wayfind,MIT
lodash,4.17.21,NA,MIT,uuid,2.0.3,library,Robert Kieffer,MIT
lodash,4.17.21,NA,MIT,vow-queue,0.4.3,library,Dmitry Filatov,MIT
lodash,4.17.21,NA,MIT,babel-code-frame,6.26.0,library,Sebastian McKenzie,MIT
lodash,4.17.21,NA,MIT,babel-generator,6.26.1,library,Sebastian McKenzie,MIT
lodash,4.17.21,NA,MIT,lodash,4.17.14,library,John-David Dalton,MIT
lodash,4.17.21,NA,MIT,source-map,0.5.7,library,Nick Fitzgerald,BSD-3-Clause
lodash,4.17.21,NA,MIT,babel-helpers,6.24.1,library,Sebastian McKenzie,MIT
lodash,4.17.21,NA,MIT,babel-messages,6.23.0,library,Sebastian McKenzie,MIT
lodash,4.17.21,NA,MIT,babel-register,6.26.0,library,Sebastian McKenzie,MIT
lodash,4.17.21,NA,MIT,lodash,4.17.14,library,John-David Dalton,MIT
lodash,4.17.21,NA,MIT,babel-template,6.26.0,library,Sebastian McKenzie,MIT
lodash,4.17.21,NA,MIT,lodash,4.17.14,library,John-David Dalton,MIT
lodash,4.17.21,NA,MIT,babel-traverse,6.26.0,library,Sebastian McKenzie,MIT
lodash,4.17.21,NA,MIT,lodash,4.17.14,library,John-David Dalton,MIT
lodash,4.17.21,NA,MIT,babel-types,6.26.0,library,Sebastian McKenzie,MIT
lodash,4.17.21,NA,MIT,lodash,4.17.14,library,John-David Dalton,MIT
lodash,4.17.21,NA,MIT,convert-source-map,1.5.1,library,Thorsten Lorenz,MIT
lodash,4.17.21,NA,MIT,debug,2.6.9,library,TJ Holowaychuk,MIT
lodash,4.17.21,NA,MIT,json5,0.5.1,library,Aseem Kishore,MIT
lodash,4.17.21,NA,MIT,private,0.1.8,library,Ben Newman,MIT
lodash,4.17.21,NA,MIT,slash,1.0.0,library,Sindre Sorhus,MIT
lodash,4.17.21,NA,MIT,babel-plugin-check-es2015-constants,6.22.0,library,NA,MIT
lodash,4.17.21,NA,MIT,babel-plugin-transform-es2015-arrow-functions,6.22.0,library,NA,MIT
