Project Name,Project Version,Project Author,Project License,Library Name,Library Version,Library Type,Library Author,Library License
bcrypt,6.0.0,Nick Campbell,MIT,semver,6.3.1,library,GitHub Inc.,ISC
bcrypt,6.0.0,Nick Campbell,MIT,helper-plugin-utils,7.26.5,library,The Babel Team,MIT
bcrypt,6.0.0,Nick Campbell,MIT,load-nyc-config,1.1.0,library,NA,ISC
bcrypt,6.0.0,Nick Campbell,MIT,test-exclude,6.0.0,library,Ben Coe,ISC
bcrypt,6.0.0,Nick Campbell,MIT,imurmurhash,0.1.4,library,Jens Taylor,MIT
bcrypt,6.0.0,Nick Campbell,MIT,signal-exit,3.0.7,library,Ben Coe,ISC
bcrypt,6.0.0,Nick Campbell,MIT,color-convert,2.0.1,library,Heather Arthur,MIT
bcrypt,6.0.0,Nick Campbell,MIT,has-flag,4.0.0,library,Sindre Sorhus,MIT
bcrypt,6.0.0,Nick Campbell,MIT,cross-spawn,7.0.6,library,André Cruz,MIT
bcrypt,6.0.0,Nick Campbell,MIT,get-stream,6.0.1,library,Sindre Sorhus,MIT
bcrypt,6.0.0,Nick Campbell,MIT,human-signals,2.1.0,library,ehmicky,Apache-2.0
bcrypt,6.0.0,Nick Campbell,MIT,is-stream,2.0.1,library,Sindre Sorhus,MIT
bcrypt,6.0.0,Nick Campbell,MIT,npm-run-path,4.0.1,library,Sindre Sorhus,MIT
bcrypt,6.0.0,Nick Campbell,MIT,onetime,5.1.2,library,Sindre Sorhus,MIT
bcrypt,6.0.0,Nick Campbell,MIT,strip-final-newline,2.0.0,library,Sindre Sorhus,MIT
bcrypt,6.0.0,Nick Campbell,MIT,yocto-queue,0.1.0,library,Sindre Sorhus,MIT
bcrypt,6.0.0,Nick Campbell,MIT,babel__core,7.20.5,library,NA,MIT
bcrypt,6.0.0,Nick Campbell,MIT,babel-preset-jest,29.6.3,library,NA,MIT
bcrypt,6.0.0,Nick Campbell,MIT,expect,29.7.0,library,NA,MIT
bcrypt,6.0.0,Nick Campbell,MIT,co,4.6.0,library,NA,MIT
bcrypt,6.0.0,Nick Campbell,MIT,dedent,1.5.3,library,Desmond Brand,MIT
bcrypt,6.0.0,Nick Campbell,MIT,is-generator-fn,2.1.0,library,Sindre Sorhus,MIT
bcrypt,6.0.0,Nick Campbell,MIT,jest-each,29.7.0,library,Matt Phillips,MIT
bcrypt,6.0.0,Nick Campbell,MIT,pure-rand,6.1.0,library,Nicolas DUBIEN,MIT
