Project Name,Project Version,Project Author,Project License,Library Name,Library Version,Library Type,Library Author,Library License
axios,4.0.1,Kamil Mysliwiec,MIT,jest-pnp-resolver,1.2.3,library,NA,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,unrs-resolver,1.11.1,library,JounQin,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,environment,30.1.2,library,NA,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,emittery,0.13.1,library,Sindre Sorhus,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,jest-leak-detector,30.1.0,library,NA,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,source-map-support,0.5.13,library,NA,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,fake-timers,30.1.2,library,NA,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,globals,30.1.2,library,NA,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,source-map,30.0.1,library,NA,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,cjs-module-lexer,2.1.0,library,Guy Bedford,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,strip-bom,4.0.0,library,Sindre Sorhus,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,plugin-syntax-jsx,7.27.1,library,The Babel Team,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,plugin-syntax-typescript,7.27.1,library,The Babel Team,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,snapshot-utils,30.1.2,library,NA,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,babel-preset-current-node-syntax,1.1.0,library,Nicolò Ribaudo,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,leven,3.1.0,library,Sindre Sorhus,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,istanbul-lib-report,1.1.1,library,NA,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,yargs-parser,13.0.0,library,NA,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,find-up,4.1.0,library,Sindre Sorhus,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,slice-ansi,5.0.0,library,NA,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,ansi-styles,6.2.1,library,Sindre Sorhus,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,is-fullwidth-code-point,4.0.0,library,Sindre Sorhus,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,fill-range,7.1.1,library,Jon Schlinkert,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,auth-token,5.1.2,library,Gregor Martynus,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,graphql,8.2.2,library,Gregor Martynus,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,request-error,6.1.8,library,Gregor Martynus,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,request,9.2.3,library,Gregor Martynus,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,types,14.0.0,library,Gregor Martynus,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,before-after-hook,3.0.2,library,Gregor Martynus,Apache-2.0
axios,4.0.1,Kamil Mysliwiec,MIT,universal-user-agent,7.0.2,library,Gregor Martynus,ISC
axios,4.0.1,Kamil Mysliwiec,MIT,readdirp,4.1.2,library,Thorsten Lorenz,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,citty,0.1.6,library,NA,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,node-fetch-native,1.6.6,library,NA,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,nypm,0.6.0,library,NA,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,destr,2.0.5,library,NA,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,is-ssh,1.4.1,library,Ionică Bizău,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,parse-url,9.2.0,library,Ionică Bizău,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,figures,1.0.12,library,Simon Boudrias,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,cli-width,4.1.0,library,Ilya Radchenko,ISC
axios,4.0.1,Kamil Mysliwiec,MIT,yoctocolors-cjs,2.1.2,library,Sindre Sorhus,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,checkbox,4.1.9,library,Simon Boudrias,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,confirm,5.1.13,library,Simon Boudrias,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,editor,4.2.14,library,Simon Boudrias,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,expand,4.0.16,library,Simon Boudrias,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,input,4.2.0,library,Simon Boudrias,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,number,3.0.16,library,Simon Boudrias,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,password,4.0.16,library,Simon Boudrias,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,rawlist,4.1.4,library,Simon Boudrias,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,search,3.0.16,library,Simon Boudrias,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,select,4.2.4,library,Simon Boudrias,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,oxlint,1.6.0,library,Boshen and oxc contributors,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,bundle-name,4.1.0,library,Sindre Sorhus,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,default-browser-id,5.0.0,library,Sindre Sorhus,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,is-docker,3.0.0,library,Sindre Sorhus,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,is-wsl,3.1.0,library,Sindre Sorhus,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,is-unicode-supported,1.3.0,library,Sindre Sorhus,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,get-east-asian-width,1.2.0,library,Sindre Sorhus,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,ansi-regex,6.0.1,library,Sindre Sorhus,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,quickjs-emscripten,0.23.0,library,NA,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,get-uri,6.0.4,library,Nathan Rajlich,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,pac-resolver,7.0.1,library,Nathan Rajlich,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,socks,2.8.3,library,Josh Glazebrook,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,cliui,8.0.2,library,Ben Coe,ISC
axios,4.0.1,Kamil Mysliwiec,MIT,string-width,5.1.2,library,Sindre Sorhus,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,strip-ansi,7.0.1,library,Sindre Sorhus,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,emoji-regex,9.2.2,library,Mathias Bynens,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,parseargs,0.11.0,library,NA,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,lru-cache,11.0.0,library,Isaac Z. Schlueter,ISC
axios,4.0.1,Kamil Mysliwiec,MIT,gen-mapping,0.1.1,library,Justin Ridgewell,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,helper-validator-identifier,7.27.1,library,The Babel Team,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,js-tokens,4.0.0,library,Simon Lydell,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,picocolors,1.1.1,library,Alexey Raspopov,ISC
axios,4.0.1,Kamil Mysliwiec,MIT,jsesc,3.1.0,library,Mathias Bynens,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,compat-data,7.27.5,library,The Babel Team,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,helper-validator-option,7.27.1,library,The Babel Team,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,browserslist,4.25.0,library,Andrey Sitnik,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,helper-module-imports,7.27.1,library,The Babel Team,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,helper-string-parser,7.27.1,library,The Babel Team,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,resolve-uri,3.1.0,library,Justin Ridgewell,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,helper-plugin-utils,7.27.1,library,The Babel Team,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,load-nyc-config,1.1.0,library,NA,ISC
axios,4.0.1,Kamil Mysliwiec,MIT,schema,0.1.3,library,Corey Farrell,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,test-exclude,6.0.0,library,Ben Coe,ISC
axios,4.0.1,Kamil Mysliwiec,MIT,glob,7.2.3,library,Isaac Z. Schlueter,ISC
axios,4.0.1,Kamil Mysliwiec,MIT,babel__generator,7.27.0,library,NA,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,babel__template,7.4.4,library,NA,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,babel__traverse,7.20.7,library,NA,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,babel-plugin-jest-hoist,30.0.1,library,NA,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,fs.stat,2.0.5,library,NA,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,fs.walk,1.2.8,library,NA,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,glob-parent,5.1.2,library,Gulp Team,ISC
axios,4.0.1,Kamil Mysliwiec,MIT,merge2,1.4.1,library,NA,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,compare-func,2.0.0,library,Steve Mao,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,is-text-path,2.0.0,library,Sindre Sorhus,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,JSONStream,1.3.5,library,Dominic Tarr,NA
axios,4.0.1,Kamil Mysliwiec,MIT,lodash.camelcase,4.3.0,library,John-David Dalton,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,lodash.kebabcase,4.1.1,library,John-David Dalton,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,lodash.snakecase,4.1.1,library,John-David Dalton,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,lodash.startcase,4.4.0,library,John-David Dalton,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,lodash.upperfirst,4.3.1,library,John-David Dalton,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,fast-uri,3.0.6,library,Vincent Le Goff,BSD-3-Clause
axios,4.0.1,Kamil Mysliwiec,MIT,require-from-string,2.0.2,library,Vsevolod Strukchinsky,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,ini,4.1.1,library,GitHub Inc.,ISC
axios,4.0.1,Kamil Mysliwiec,MIT,error-ex,1.3.2,library,NA,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,json-parse-even-better-errors,2.3.1,library,Kat Marchán,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,lines-and-columns,1.1.6,library,Brian Donovan,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,unicorn-magic,0.1.0,library,Sindre Sorhus,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,safer-buffer,2.1.2,library,Nikita Skovoroda,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,unpipe,1.0.0,library,Douglas Christopher Wilson,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,object-inspect,1.13.4,library,James Halliday,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,side-channel-list,1.0.0,library,Jordan Harband,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,side-channel-map,1.0.1,library,Jordan Harband,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,side-channel-weakmap,1.0.2,library,Jordan Harband,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,string_decoder,1.3.0,library,NA,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,util-deprecate,1.0.2,library,Nathan Rajlich,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,diff-sequences,30.0.1,library,NA,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,call-bind-apply-helpers,1.0.2,library,Jordan Harband,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,es-define-property,1.0.1,library,Jordan Harband,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,es-object-atoms,1.1.1,library,Jordan Harband,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,get-proto,1.0.1,library,Jordan Harband,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,gopd,1.2.0,library,Jordan Harband,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,has-symbols,1.1.0,library,Jordan Harband,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,math-intrinsics,1.1.0,library,Jordan Harband,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,color-name,1.1.4,library,DY,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,json-buffer,3.0.1,library,Dominic Tarr,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,make-dir,4.0.0,library,Sindre Sorhus,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,html-escaper,2.0.2,library,Andrea Giammarchi,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,structured-clone,1.3.0,library,Andrea Giammarchi,ISC
axios,4.0.1,Kamil Mysliwiec,MIT,merge-stream,2.0.0,library,Stephen Sugden,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,char-regex,1.0.2,library,Richie Bendall,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,get-stream,6.0.1,library,Sindre Sorhus,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,human-signals,2.1.0,library,ehmicky,Apache-2.0
axios,4.0.1,Kamil Mysliwiec,MIT,is-stream,2.0.1,library,Sindre Sorhus,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,npm-run-path,4.0.1,library,Sindre Sorhus,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,onetime,5.1.2,library,Sindre Sorhus,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,signal-exit,3.0.7,library,Ben Coe,ISC
axios,4.0.1,Kamil Mysliwiec,MIT,strip-final-newline,2.0.0,library,Sindre Sorhus,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,yocto-queue,0.1.0,library,Sindre Sorhus,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,expect,30.1.2,library,NA,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,co,4.6.0,library,NA,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,dedent,1.7.0,library,Desmond Brand,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,is-generator-fn,2.1.0,library,Sindre Sorhus,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,jest-each,30.1.0,library,Matt Phillips,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,pure-rand,7.0.1,library,Nicolas DUBIEN,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,detect-newline,3.1.0,library,Sindre Sorhus,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,normalize-path,3.0.0,library,Jon Schlinkert,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,bser,2.1.1,library,Wez Furlong,Apache-2.0
axios,4.0.1,Kamil Mysliwiec,MIT,makeerror,1.0.12,library,Naitik Shah,BSD-3-Clause
axios,4.0.1,Kamil Mysliwiec,MIT,resolver-binding-android-arm-eabi,1.11.1,library,NA,NA
axios,4.0.1,Kamil Mysliwiec,MIT,resolver-binding-android-arm64,1.11.1,library,NA,NA
axios,4.0.1,Kamil Mysliwiec,MIT,resolver-binding-darwin-arm64,1.11.1,library,JounQin,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,resolver-binding-darwin-x64,1.11.1,library,NA,NA
axios,4.0.1,Kamil Mysliwiec,MIT,resolver-binding-freebsd-x64,1.11.1,library,NA,NA
axios,4.0.1,Kamil Mysliwiec,MIT,resolver-binding-linux-arm-gnueabihf,1.11.1,library,NA,NA
axios,4.0.1,Kamil Mysliwiec,MIT,resolver-binding-linux-arm-musleabihf,1.11.1,library,NA,NA
axios,4.0.1,Kamil Mysliwiec,MIT,resolver-binding-linux-arm64-gnu,1.11.1,library,NA,NA
axios,4.0.1,Kamil Mysliwiec,MIT,resolver-binding-linux-arm64-musl,1.11.1,library,NA,NA
axios,4.0.1,Kamil Mysliwiec,MIT,resolver-binding-linux-ppc64-gnu,1.11.1,library,NA,NA
axios,4.0.1,Kamil Mysliwiec,MIT,resolver-binding-linux-riscv64-gnu,1.11.1,library,NA,NA
axios,4.0.1,Kamil Mysliwiec,MIT,resolver-binding-linux-riscv64-musl,1.11.1,library,NA,NA
axios,4.0.1,Kamil Mysliwiec,MIT,resolver-binding-linux-s390x-gnu,1.11.1,library,NA,NA
axios,4.0.1,Kamil Mysliwiec,MIT,resolver-binding-linux-x64-gnu,1.11.1,library,NA,NA
axios,4.0.1,Kamil Mysliwiec,MIT,resolver-binding-linux-x64-musl,1.11.1,library,NA,NA
axios,4.0.1,Kamil Mysliwiec,MIT,resolver-binding-wasm32-wasi,1.11.1,library,NA,NA
axios,4.0.1,Kamil Mysliwiec,MIT,resolver-binding-win32-arm64-msvc,1.11.1,library,NA,NA
axios,4.0.1,Kamil Mysliwiec,MIT,resolver-binding-win32-ia32-msvc,1.11.1,library,NA,NA
axios,4.0.1,Kamil Mysliwiec,MIT,resolver-binding-win32-x64-msvc,1.11.1,library,NA,NA
axios,4.0.1,Kamil Mysliwiec,MIT,napi-postinstall,0.3.3,library,JounQin,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,fake-timers,13.0.5,library,Christian Johansen,BSD-3-Clause
axios,4.0.1,Kamil Mysliwiec,MIT,plugin-syntax-async-generators,7.8.4,library,NA,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,plugin-syntax-bigint,7.8.3,library,NA,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,plugin-syntax-class-properties,7.12.13,library,NA,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,plugin-syntax-class-static-block,7.14.5,library,The Babel Team,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,plugin-syntax-import-attributes,7.27.1,library,The Babel Team,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,plugin-syntax-import-meta,7.10.4,library,NA,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,plugin-syntax-json-strings,7.8.3,library,NA,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,plugin-syntax-logical-assignment-operators,7.10.4,library,NA,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,plugin-syntax-nullish-coalescing-operator,7.8.3,library,NA,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,plugin-syntax-numeric-separator,7.10.4,library,NA,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,plugin-syntax-object-rest-spread,7.8.3,library,NA,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,plugin-syntax-optional-catch-binding,7.8.3,library,NA,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,plugin-syntax-optional-chaining,7.8.3,library,NA,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,plugin-syntax-private-property-in-object,7.14.5,library,The Babel Team,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,plugin-syntax-top-level-await,7.14.5,library,The Babel Team,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,locate-path,5.0.0,library,Sindre Sorhus,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,environment,1.1.0,library,Sindre Sorhus,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,to-regex-range,5.0.1,library,Jon Schlinkert,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,endpoint,10.1.4,library,Gregor Martynus,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,fast-content-type-parse,2.0.1,library,Aras Abbasi,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,openapi-types,25.0.0,library,Gregor Martynus,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,tinyexec,0.3.2,library,James Garbutt,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,protocols,2.0.2,library,Ionică Bizău,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,parse-path,7.0.3,library,NA,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,parse-path,7.1.0,library,Ionică Bizău,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,external-editor,3.1.0,library,Kevin Gravier,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,darwin-arm64,1.6.0,library,Boshen and oxc contributors,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,darwin-x64,1.6.0,library,NA,NA
axios,4.0.1,Kamil Mysliwiec,MIT,linux-arm64-gnu,1.6.0,library,NA,NA
axios,4.0.1,Kamil Mysliwiec,MIT,linux-arm64-musl,1.6.0,library,NA,NA
axios,4.0.1,Kamil Mysliwiec,MIT,linux-x64-gnu,1.6.0,library,NA,NA
axios,4.0.1,Kamil Mysliwiec,MIT,linux-x64-musl,1.6.0,library,NA,NA
axios,4.0.1,Kamil Mysliwiec,MIT,win32-arm64,1.6.0,library,NA,NA
axios,4.0.1,Kamil Mysliwiec,MIT,win32-x64,1.6.0,library,NA,NA
axios,4.0.1,Kamil Mysliwiec,MIT,run-applescript,7.0.0,library,Sindre Sorhus,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,basic-ftp,5.0.5,library,Patrick Juchli,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,data-uri-to-buffer,6.0.2,library,Nathan Rajlich,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,degenerator,5.0.1,library,Nathan Rajlich,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,netmask,2.0.2,library,Olivier Poitrey,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,ip-address,9.0.5,library,Beau Gunderson,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,sprintf-js,1.1.3,library,Alexandru Mărășteanu,BSD-3-Clause
axios,4.0.1,Kamil Mysliwiec,MIT,smart-buffer,4.2.0,library,Josh Glazebrook,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,string-width,4.2.3,library,Sindre Sorhus,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,strip-ansi,6.0.1,library,Sindre Sorhus,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,ansi-regex,5.0.1,library,Sindre Sorhus,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,wrap-ansi,7.0.0,library,Sindre Sorhus,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,wrap-ansi,8.1.0,library,Sindre Sorhus,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,ansi-styles,6.2.1,library,Sindre Sorhus,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,string-width,5.1.2,library,Sindre Sorhus,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,strip-ansi,7.1.0,library,Sindre Sorhus,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,emoji-regex,9.2.2,library,Mathias Bynens,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,set-array,1.2.1,library,Justin Ridgewell,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,sourcemap-codec,1.4.13,library,Rich Harris,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,caniuse-lite,1.0.30001722,library,Ben Briggs,CC-BY-4.0
axios,4.0.1,Kamil Mysliwiec,MIT,electron-to-chromium,1.5.166,library,Kilian Valkhof,ISC
axios,4.0.1,Kamil Mysliwiec,MIT,node-releases,2.0.19,library,Sergey Rubanov,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,update-browserslist-db,1.1.3,library,Andrey Sitnik,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,yallist,3.1.1,library,Isaac Z. Schlueter,ISC
axios,4.0.1,Kamil Mysliwiec,MIT,camelcase,5.3.1,library,Sindre Sorhus,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,get-package-type,0.1.0,library,Corey Farrell,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,js-yaml,3.14.1,library,Vladimir Zapparov,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,fs.scandir,2.1.5,library,NA,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,fastq,1.19.1,library,Matteo Collina,ISC
axios,4.0.1,Kamil Mysliwiec,MIT,array-ify,1.0.0,library,Steve Mao,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,dot-prop,5.3.0,library,Sindre Sorhus,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,text-extensions,2.4.0,library,Sindre Sorhus,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,jsonparse,1.3.1,library,Tim Caswell,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,through,2.3.8,library,Dominic Tarr,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,is-arrayish,0.2.1,library,Qix,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,call-bound,1.0.4,library,Jordan Harband,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,dunder-proto,1.0.1,library,Jordan Harband,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,mimic-fn,2.1.0,library,Sindre Sorhus,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,node-int64,0.4.0,library,Robert Kieffer,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,tmpl,1.0.5,library,Naitik Shah,BSD-3-Clause
axios,4.0.1,Kamil Mysliwiec,MIT,wasm-runtime,0.2.12,library,NA,NA
axios,4.0.1,Kamil Mysliwiec,MIT,commons,3.0.1,library,NA,BSD-3-Clause
axios,4.0.1,Kamil Mysliwiec,MIT,p-locate,4.1.0,library,Sindre Sorhus,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,is-number,7.0.0,library,Jon Schlinkert,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,chardet,0.7.0,library,Dmitry Shirokov,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,iconv-lite,0.4.24,library,Alexander Shtuchkin,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,tmp,0.0.33,library,KARASZI István,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,mimic-function,5.0.1,library,Sindre Sorhus,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,ast-types,0.13.4,library,Ben Newman,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,escodegen,2.1.0,library,NA,BSD-2-Clause
axios,4.0.1,Kamil Mysliwiec,MIT,esprima,4.0.1,library,Ariya Hidayat,BSD-2-Clause
axios,4.0.1,Kamil Mysliwiec,MIT,jsbn,1.1.0,library,Tom Wu,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,eastasianwidth,0.2.0,library,Masaki Komagata,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,argparse,1.0.10,library,NA,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,fs.realpath,1.0.0,library,Isaac Z. Schlueter,ISC
axios,4.0.1,Kamil Mysliwiec,MIT,inflight,1.0.6,library,Isaac Z. Schlueter,ISC
axios,4.0.1,Kamil Mysliwiec,MIT,path-is-absolute,1.0.1,library,Sindre Sorhus,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,run-parallel,1.2.0,library,Feross Aboukhadijeh,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,reusify,1.1.0,library,Matteo Collina,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,is-obj,2.0.0,library,Sindre Sorhus,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,core,1.5.0,library,NA,NA
axios,4.0.1,Kamil Mysliwiec,MIT,runtime,1.5.0,library,NA,NA
axios,4.0.1,Kamil Mysliwiec,MIT,wasm-util,0.10.0,library,NA,NA
axios,4.0.1,Kamil Mysliwiec,MIT,type-detect,4.0.8,library,Jake Luer,MIT
axios,4.0.1,Kamil Mysliwiec,MIT,p-limit,2.2.0,library,Sindre Sorhus,MIT
